id, active, created, title, time, date, duration, shift, area, grade, skills, departmentId, managerId, confirmedApplicaitonId, offeredDate, status 
"5a93c6c5b5f9640014c97289", false, "Mon Feb 26 2018 08:35:17 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-03-22" , 12 , "day" , "Anaesthetics" , "5" , "" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "5a93c72c15f7af0018157e37" , "" , ""
"5a93c6c5b5f9640014c97285", false, "Mon Feb 26 2018 08:35:17 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-03-20" , 6 , "halfDay" , "Anaesthetics" , "5" , "" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "5a990c3cb5f9640014c972d1" , "" , ""
"5a93c6c5b5f9640014c9728a", false, "Mon Feb 26 2018 08:35:17 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-03-22" , 6 , "halfDay" , "Anaesthetics" , "5" , "" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "5aa7d6c115f7af0018157eb3" , "" , ""
"5a93c6c5b5f9640014c9728d", true, "Mon Feb 26 2018 08:35:17 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-03-23" , 6 , "halfDay" , "Anaesthetics" , "5" , "" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "" , "" , ""
"5a93c6c5b5f9640014c97287", false, "Mon Feb 26 2018 08:35:17 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-03-21" , 6 , "halfDay" , "Anaesthetics" , "5" , "" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "5a993258b5f9640014c972d4" , "" , ""
"5a93c6c5b5f9640014c9728c", false, "Mon Feb 26 2018 08:35:17 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-03-23" , 12 , "day" , "Anaesthetics" , "5" , "" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "5a93c732b5f9640014c97293" , "" , ""
"5a93c7f2b5f9640014c97296", false, "Mon Feb 26 2018 08:40:18 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-03-21" , 6 , "halfDay" , "Anaesthetics" , "5" , "0745-1300 audit pm" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "5a9474fb15f7af0018157e42" , "" , ""
"5a93c80fb5f9640014c97297", false, "Mon Feb 26 2018 08:40:47 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-03-21" , 6 , "halfDay" , "Anaesthetics" , "5" , "0745-1300 audit pm" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "5a97e79815f7af0018157e5e" , "" , ""
"5a93c880b5f9640014c9729a", true, "Mon Feb 26 2018 08:42:40 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-03-23" , 6 , "halfDay" , "Anaesthetics" , "5" , "" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "" , "" , ""
"5a93c880b5f9640014c97299", false, "Mon Feb 26 2018 08:42:40 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-03-22" , 12 , "day" , "Anaesthetics" , "5" , "" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "5a93d55cb5f9640014c972a2" , "" , ""
"5a9414d315f7af0018157e3f", false, "Mon Feb 26 2018 14:08:19 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-03-22" , 12 , "day" , "Anaesthetics" , "5" , "" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "5a95428fb5f9640014c972aa" , "" , ""
"5a95978a15f7af0018157e43", true, "Tue Feb 27 2018 17:38:18 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-02-28" , 12 , "day" , "Anaesthetics" , "5" , "" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "" , "" , ""
"5a96745215f7af0018157e45", true, "Wed Feb 28 2018 09:20:18 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-03-11" , 12 , "day" , "Theatre" , "5" , "WLI PLASTICS" , "59a922b85cfd17d3aba0850d" , "59a6786ec9477a0017377dd2" , "" , "" , ""
"5a967970b5f9640014c972ac", true, "Wed Feb 28 2018 09:42:08 GMT+0000 (GMT)" , "Operating Department Practitioner" , "18:00" , "2018-02-28" , 12 , "night" , "Anaesthetics" , "5" , "BF NIGHT SHIFT AS KNOXY MIGHT BE STRANDED " , "59a922b85cfd17d3aba0850d" , "59a6786ec9477a0017377dd2" , "" , "" , ""
"5a97e2e615f7af0018157e55", false, "Thu Mar 01 2018 11:24:22 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-03-29" , 12 , "day" , "Anaesthetics" , "5" , "" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "5a97e68415f7af0018157e5c" , "" , ""
"5a97e2e615f7af0018157e52", false, "Thu Mar 01 2018 11:24:22 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-03-26" , 12 , "day" , "Anaesthetics" , "5" , "" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "5a9fcd0015f7af0018157e8d" , "" , ""
"5a97e2e615f7af0018157e54", false, "Thu Mar 01 2018 11:24:22 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-03-28" , 12 , "day" , "Anaesthetics" , "5" , "" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "5a97e7df15f7af0018157e61" , "" , ""
"5a97e2e615f7af0018157e53", true, "Thu Mar 01 2018 11:24:22 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-03-26" , 6 , "halfDay" , "Anaesthetics" , "5" , "" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "" , "" , ""
"5a97e31815f7af0018157e57", false, "Thu Mar 01 2018 11:25:12 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-03-29" , 12 , "day" , "Anaesthetics" , "5" , "" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "5a9839ebb5f9640014c972cd" , "" , ""
"5a97e31815f7af0018157e56", false, "Thu Mar 01 2018 11:25:12 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-03-28" , 12 , "day" , "Anaesthetics" , "5" , "" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "5a97e64c15f7af0018157e5b" , "" , ""
"5a97e45015f7af0018157e59", false, "Thu Mar 01 2018 11:30:24 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-03-19" , 12 , "day" , "Anaesthetics" , "5" , "0745-2100 bruno" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "5a9862d315f7af0018157e6a" , "" , ""
"5a98012eb5f9640014c972be", false, "Thu Mar 01 2018 13:33:34 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-04-04" , 6 , "halfDay" , "Anaesthetics" , "5" , "" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "5a9fcd45b5f9640014c97307" , "" , ""
"5a98012eb5f9640014c972c3", true, "Thu Mar 01 2018 13:33:34 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-04-06" , 6 , "halfDay" , "Anaesthetics" , "5" , "" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "" , "" , ""
"5a98012eb5f9640014c972c1", false, "Thu Mar 01 2018 13:33:34 GMT+0000 (GMT)" , "Operating Department Practitioner" , "18:00" , "2018-04-05" , 6 , "halfNight" , "Anaesthetics" , "5" , "" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "5a9801a5b5f9640014c972c7" , "" , ""
"5a98012eb5f9640014c972c4", false, "Thu Mar 01 2018 13:33:34 GMT+0000 (GMT)" , "Operating Department Practitioner" , "18:00" , "2018-04-07" , 6 , "halfNight" , "Anaesthetics" , "5" , "" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "5a9db76f15f7af0018157e7b" , "" , ""
"5a98012eb5f9640014c972bd", false, "Thu Mar 01 2018 13:33:34 GMT+0000 (GMT)" , "Operating Department Practitioner" , "18:00" , "2018-04-03" , 6 , "halfNight" , "Anaesthetics" , "5" , "" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "5aa111feb5f9640014c9730c" , "" , ""
"5a98012eb5f9640014c972c2", false, "Thu Mar 01 2018 13:33:34 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-04-06" , 12 , "day" , "Anaesthetics" , "5" , "" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "5a980157b5f9640014c972c6" , "" , ""
"5a98012eb5f9640014c972bf", false, "Thu Mar 01 2018 13:33:34 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-04-05" , 6 , "halfDay" , "Anaesthetics" , "5" , "" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "5ab91ef6b5f9640014c973bd" , "" , ""
"5a98012eb5f9640014c972c0", false, "Thu Mar 01 2018 13:33:34 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-04-05" , 12 , "day" , "Anaesthetics" , "5" , "" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "5a9808bab5f9640014c972c9" , "" , ""
"5a98012eb5f9640014c972c5", false, "Thu Mar 01 2018 13:33:34 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-04-08" , 12 , "day" , "Anaesthetics" , "5" , "" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "5a981a5bb5f9640014c972cb" , "" , ""
"5a9901aab5f9640014c972d0", false, "Fri Mar 02 2018 07:47:54 GMT+0000 (GMT)" , "Operating Department Practitioner" , "18:00" , "2018-03-03" , 6 , "halfNight" , "Anaesthetics" , "5" , "Urgent!!" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "5a990e1eb5f9640014c972d2" , "" , ""
"5a993aa7b5f9640014c972d5", false, "Fri Mar 02 2018 11:51:03 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-03-11" , 12 , "day" , "Anaesthetics" , "5" , "" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "5a9a58ff15f7af0018157e70" , "" , ""
"5a9d523415f7af0018157e7a", true, "Mon Mar 05 2018 14:20:36 GMT+0000 (GMT)" , "Operating Department Practitioner" , "18:00" , "2018-03-08" , 6 , "halfNight" , "Anaesthetics" , "5" , "Burns o/c urgent" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "" , "" , ""
"5a9ea45c15f7af0018157e7e", true, "Tue Mar 06 2018 14:23:24 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-03-14" , 12 , "day" , "Anaesthetics" , "5" , "3rd sess sri " , "59a922b85cfd17d3aba0850d" , "59a6786ec9477a0017377dd2" , "" , "" , ""
"5a9ea8e1b5f9640014c972f8", false, "Tue Mar 06 2018 14:42:41 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-03-14" , 12 , "day" , "Anaesthetics" , "5" , "" , "59a922b85cfd17d3aba0850d" , "59a6786ec9477a0017377dd2" , "5a9fa00315f7af0018157e82" , "" , ""
"5a9eaddeb5f9640014c972f9", true, "Tue Mar 06 2018 15:03:58 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-03-14" , 6 , "halfDay" , "Anaesthetics" , "5" , "PM ONLY" , "59a922b85cfd17d3aba0850d" , "59a6786ec9477a0017377dd2" , "" , "" , ""
"5a9f9ef015f7af0018157e81", true, "Wed Mar 07 2018 08:12:32 GMT+0000 (GMT)" , "Operating Department Practitioner" , "18:00" , "2018-03-15" , 6 , "halfNight" , "Theatre" , "5" , "Broomfield o/c" , "5976725ceed0f5001301d84b" , "59b788e5abb93f00187ab8a0" , "" , "" , ""
"5a9fa126b5f9640014c972fd", false, "Wed Mar 07 2018 08:21:58 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-03-22" , 12 , "day" , "Theatre" , "5" , "" , "5976725ceed0f5001301d84b" , "59b788e5abb93f00187ab8a0" , "5a9fc4ff15f7af0018157e88" , "" , ""
"5a9fa1f3b5f9640014c972fe", false, "Wed Mar 07 2018 08:25:23 GMT+0000 (GMT)" , "Operating Department Practitioner" , "18:00" , "2018-03-28" , 6 , "halfNight" , "Theatre" , "5" , "Broomfield o/c" , "5976725ceed0f5001301d84b" , "59b788e5abb93f00187ab8a0" , "5a9fc9d715f7af0018157e89" , "" , ""
"5a9fade4b5f9640014c972ff", false, "Wed Mar 07 2018 09:16:20 GMT+0000 (GMT)" , "Operating Department Practitioner" , "18:00" , "2018-03-10" , 12 , "night" , "Anaesthetics" , "5" , "Burns 4 hrs bank " , "59a922b85cfd17d3aba0850d" , "59a6786ec9477a0017377dd2" , "5a9fb03615f7af0018157e87" , "" , ""
"5a9fae0015f7af0018157e84", true, "Wed Mar 07 2018 09:16:48 GMT+0000 (GMT)" , "Operating Department Practitioner" , "18:00" , "2018-03-11" , 6 , "halfNight" , "Anaesthetics" , "5" , "Burns 4 hours bank " , "59a922b85cfd17d3aba0850d" , "59a6786ec9477a0017377dd2" , "" , "" , ""
"5a9fae0015f7af0018157e85", true, "Wed Mar 07 2018 09:16:48 GMT+0000 (GMT)" , "Operating Department Practitioner" , "18:00" , "2018-03-11" , 12 , "night" , "Anaesthetics" , "5" , "Burns 4 hours bank " , "59a922b85cfd17d3aba0850d" , "59a6786ec9477a0017377dd2" , "" , "" , ""
"5a9fae2215f7af0018157e86", true, "Wed Mar 07 2018 09:17:22 GMT+0000 (GMT)" , "Operating Department Practitioner" , "18:00" , "2018-03-12" , 12 , "night" , "Anaesthetics" , "5" , "Burns" , "59a922b85cfd17d3aba0850d" , "59a6786ec9477a0017377dd2" , "" , "" , ""
"5a9fae5ab5f9640014c97300", true, "Wed Mar 07 2018 09:18:18 GMT+0000 (GMT)" , "Operating Department Practitioner" , "18:00" , "2018-03-14" , 12 , "night" , "Anaesthetics" , "5" , "Burns" , "59a922b85cfd17d3aba0850d" , "59a6786ec9477a0017377dd2" , "" , "" , ""
"5a9fae7fb5f9640014c97301", true, "Wed Mar 07 2018 09:18:55 GMT+0000 (GMT)" , "Operating Department Practitioner" , "18:00" , "2018-03-15" , 12 , "night" , "Anaesthetics" , "5" , "Burns" , "59a922b85cfd17d3aba0850d" , "59a6786ec9477a0017377dd2" , "" , "" , ""
"5a9fcc1ab5f9640014c97305", true, "Wed Mar 07 2018 11:25:14 GMT+0000 (GMT)" , "Operating Department Practitioner" , "18:00" , "2018-03-20" , 6 , "halfNight" , "Theatre" , "5" , "Burns o/c" , "5976725ceed0f5001301d84b" , "59b788e5abb93f00187ab8a0" , "" , "" , ""
"5a9fcc7215f7af0018157e8b", true, "Wed Mar 07 2018 11:26:42 GMT+0000 (GMT)" , "Operating Department Practitioner" , "18:00" , "2018-03-22" , 6 , "halfNight" , "Theatre" , "5" , "Plastics Trauma o/c" , "5976725ceed0f5001301d84b" , "59b788e5abb93f00187ab8a0" , "" , "" , ""
"5a9fce2f15f7af0018157e8e", true, "Wed Mar 07 2018 11:34:07 GMT+0000 (GMT)" , "Operating Department Practitioner" , "18:00" , "2018-03-08" , 6 , "halfNight" , "Anaesthetics" , "5" , "PLASTICS" , "59a922b85cfd17d3aba0850d" , "59a6786ec9477a0017377dd2" , "" , "" , ""
"5a9ffc5615f7af0018157e95", false, "Wed Mar 07 2018 14:51:02 GMT+0000 (GMT)" , "Operating Department Practitioner" , "18:00" , "2018-03-21" , 6 , "halfNight" , "Anaesthetics" , "5" , "Gen Sb " , "59a922b85cfd17d3aba0850d" , "59a6786ec9477a0017377dd2" , "5aa64daeb5f9640014c97321" , "" , ""
"5aa1bf2bb5f9640014c9730e", true, "Thu Mar 08 2018 22:54:35 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-03-16" , 6 , "halfDay" , "Anaesthetics" , "5" , "Day or 1/2 day? " , "59a922b85cfd17d3aba0850d" , "59a6786ec9477a0017377dd2" , "" , "" , ""
"5aa26e0cb5f9640014c97312", false, "Fri Mar 09 2018 11:20:44 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-03-10" , 12 , "day" , "Anaesthetics" , "5" , "ERCP LIST VERY URGENT" , "59a922b85cfd17d3aba0850d" , "59a6786ec9477a0017377dd2" , "5aa26f7415f7af0018157e98" , "" , ""
"5aa39b5f15f7af0018157e9b", true, "Sat Mar 10 2018 08:46:23 GMT+0000 (GMT)" , "Operating Department Practitioner" , "18:00" , "2018-03-13" , 12 , "night" , "Theatre" , "5" , "Burns o/c" , "5976725ceed0f5001301d84b" , "59b3cd80abb93f00187ab888" , "" , "" , ""
"5aa39beab5f9640014c97317", false, "Sat Mar 10 2018 08:48:42 GMT+0000 (GMT)" , "Operating Department Practitioner" , "18:00" , "2018-03-24" , 12 , "night" , "Theatre" , "5" , "Burns o/c" , "5976725ceed0f5001301d84b" , "59b3cd80abb93f00187ab888" , "5aae579b15f7af0018157ed1" , "" , ""
"5aa39c27b5f9640014c97318", true, "Sat Mar 10 2018 08:49:43 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-03-25" , 12 , "day" , "Theatre" , "5" , "Burns day call" , "5976725ceed0f5001301d84b" , "59b3cd80abb93f00187ab888" , "" , "" , ""
"5aa39c8f15f7af0018157e9c", true, "Sat Mar 10 2018 08:51:27 GMT+0000 (GMT)" , "Operating Department Practitioner" , "18:00" , "2018-03-25" , 12 , "night" , "Theatre" , "5" , "Burns night o/c" , "59a922b85cfd17d3aba0850d" , "59b3cd80abb93f00187ab888" , "" , "" , ""
"5aa39e8215f7af0018157e9d", false, "Sat Mar 10 2018 08:59:46 GMT+0000 (GMT)" , "Operating Department Practitioner" , "18:00" , "2018-03-28" , 12 , "night" , "Theatre" , "5" , "Burns o/c" , "5976725ceed0f5001301d84b" , "59b3cd80abb93f00187ab888" , "5aaf9b2db5f9640014c97359" , "" , ""
"5aa39edd15f7af0018157e9e", false, "Sat Mar 10 2018 09:01:17 GMT+0000 (GMT)" , "Operating Department Practitioner" , "18:00" , "2018-03-31" , 12 , "night" , "Theatre" , "5" , "Burns o/c" , "5976725ceed0f5001301d84b" , "59b3cd80abb93f00187ab888" , "5aa451cfb5f9640014c9731e" , "" , ""
"5aa65643b5f9640014c97322", false, "Mon Mar 12 2018 10:28:19 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-03-26" , 12 , "day" , "Anaesthetics" , "5" , "" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "5aa6573cb5f9640014c97323" , "" , ""
"5aa657f5b5f9640014c97326", false, "Mon Mar 12 2018 10:35:33 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-04-08" , 12 , "day" , "Anaesthetics" , "5" , "Ortho trauma" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "5aba2092b5f9640014c973c5" , "" , ""
"5aa6973c15f7af0018157ead", false, "Mon Mar 12 2018 15:05:32 GMT+0000 (GMT)" , "Operating Department Practitioner" , "18:00" , "2018-04-01" , 12 , "night" , "Theatre" , "5" , "Burns night shift " , "59a922b85cfd17d3aba0850d" , "59afcd6914154300192fd4a0" , "5aa69a5015f7af0018157eae" , "" , ""
"5aa7cdd5b5f9640014c9732e", true, "Tue Mar 13 2018 13:10:45 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-03-14" , 12 , "day" , "Anaesthetics" , "5" , "" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "" , "" , ""
"5aa8faa315f7af0018157ec0", true, "Wed Mar 14 2018 10:34:11 GMT+0000 (GMT)" , "Operating Department Practitioner" , "18:00" , "2018-03-18" , 6 , "halfNight" , "Anaesthetics" , "5" , "" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "" , "" , ""
"5aad3a63b5f9640014c9733c", true, "Sat Mar 17 2018 15:55:15 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-03-29" , 6 , "halfDay" , "Theatre" , "5" , "Plastics 3rd session 6-9" , "5976725ceed0f5001301d84b" , "59b3cd80abb93f00187ab888" , "" , "" , ""
"5aad3a63b5f9640014c9733b", true, "Sat Mar 17 2018 15:55:15 GMT+0000 (GMT)" , "Operating Department Practitioner" , "18:00" , "2018-03-29" , 6 , "halfNight" , "Theatre" , "5" , "Plastics 3rd session 6-9" , "5976725ceed0f5001301d84b" , "59b3cd80abb93f00187ab888" , "" , "" , ""
"5aad3aa7b5f9640014c9733d", true, "Sat Mar 17 2018 15:56:23 GMT+0000 (GMT)" , "Operating Department Practitioner" , "18:00" , "2018-04-09" , 12 , "night" , "Theatre" , "5" , "Burns oc" , "5976725ceed0f5001301d84b" , "59b3cd80abb93f00187ab888" , "" , "" , ""
"5aad3adc15f7af0018157eca", false, "Sat Mar 17 2018 15:57:16 GMT+0000 (GMT)" , "Operating Department Practitioner" , "18:00" , "2018-04-09" , 12 , "night" , "Theatre" , "5" , "Plastics trauma oc" , "5976725ceed0f5001301d84b" , "59b3cd80abb93f00187ab888" , "5ab89f4b15f7af0018157f3e" , "" , ""
"5aad3b2415f7af0018157ecb", false, "Sat Mar 17 2018 15:58:28 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-04-05" , 6 , "halfDay" , "Theatre" , "5" , "Plastics 3rd session 6-9" , "5976725ceed0f5001301d84b" , "59b3cd80abb93f00187ab888" , "5aaf845fb5f9640014c97357" , "" , ""
"5aaea9b5b5f9640014c97345", true, "Sun Mar 18 2018 18:02:29 GMT+0000 (GMT)" , "Operating Department Practitioner" , "18:00" , "2018-03-20" , 6 , "halfNight" , "Theatre" , "5" , "Obstetrics o/c" , "5976725ceed0f5001301d84b" , "59b788e5abb93f00187ab8a0" , "" , "" , ""
"5aaf74b6b5f9640014c97353", true, "Mon Mar 19 2018 08:28:38 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-03-25" , 12 , "day" , "Anaesthetics" , "5" , "IL" , "59a922b85cfd17d3aba0850d" , "59a6786ec9477a0017377dd2" , "" , "" , ""
"5ab0d40815f7af0018157efc", false, "Tue Mar 20 2018 09:27:36 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-03-29" , 12 , "day" , "Anaesthetics" , "5" , "Bfd" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "5ab139a115f7af0018157f13" , "" , ""
"5ab0d40815f7af0018157efd", false, "Tue Mar 20 2018 09:27:36 GMT+0000 (GMT)" , "Operating Department Practitioner" , "18:00" , "2018-03-29" , 6 , "halfNight" , "Anaesthetics" , "5" , "Bfd" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "5ab11658b5f9640014c9736b" , "" , ""
"5ab0d55ab5f9640014c9735e", true, "Tue Mar 20 2018 09:33:14 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-03-24" , 12 , "day" , "Anaesthetics" , "5" , "Burns" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "" , "" , ""
"5ab0d55ab5f9640014c9735d", true, "Tue Mar 20 2018 09:33:14 GMT+0000 (GMT)" , "Operating Department Practitioner" , "18:00" , "2018-03-24" , 12 , "night" , "Anaesthetics" , "5" , "Burns" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "" , "" , ""
"5ab0de3eb5f9640014c97360", false, "Tue Mar 20 2018 10:11:10 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-03-25" , 12 , "day" , "Anaesthetics" , "5" , "Trauma" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "5ab4240115f7af0018157f2d" , "" , ""
"5ab0f3e515f7af0018157f03", false, "Tue Mar 20 2018 11:43:33 GMT+0000 (GMT)" , "Operating Department Practitioner" , "18:00" , "2018-03-28" , 6 , "halfNight" , "Anaesthetics" , "5" , "Bfd" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "5ab0f8e3b5f9640014c97369" , "" , ""
"5ab115d1b5f9640014c9736a", true, "Tue Mar 20 2018 14:08:17 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-03-21" , 6 , "halfDay" , "Anaesthetics" , "5" , "" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "" , "" , ""
"5ab119cb15f7af0018157f06", true, "Tue Mar 20 2018 14:25:15 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-03-28" , 12 , "day" , "Anaesthetics" , "5" , "" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "" , "" , ""
"5ab13900b5f9640014c9736f", false, "Tue Mar 20 2018 16:38:24 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-04-09" , 12 , "day" , "Anaesthetics" , "5" , "" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "5abf7d3a15f7af0018157fd5" , "" , ""
"5ab13900b5f9640014c97374", false, "Tue Mar 20 2018 16:38:24 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-04-13" , 12 , "day" , "Anaesthetics" , "5" , "" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "5ab185ff15f7af0018157f1c" , "" , ""
"5ab13900b5f9640014c97379", false, "Tue Mar 20 2018 16:38:24 GMT+0000 (GMT)" , "Operating Department Practitioner" , "18:00" , "2018-04-15" , 6 , "halfNight" , "Anaesthetics" , "5" , "" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "5ab3d8c315f7af0018157f29" , "" , ""
"5ab13900b5f9640014c97373", false, "Tue Mar 20 2018 16:38:24 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-04-12" , 12 , "day" , "Anaesthetics" , "5" , "" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "5ab77630b5f9640014c973a4" , "" , ""
"5ab13900b5f9640014c97375", false, "Tue Mar 20 2018 16:38:24 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-04-13" , 6 , "halfDay" , "Anaesthetics" , "5" , "" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "5ab95b3f15f7af0018157f50" , "" , ""
"5ab13900b5f9640014c97371", true, "Tue Mar 20 2018 16:38:24 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-04-10" , 6 , "halfDay" , "Anaesthetics" , "5" , "" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "" , "" , ""
"5ab13900b5f9640014c97377", false, "Tue Mar 20 2018 16:38:24 GMT+0000 (GMT)" , "Operating Department Practitioner" , "18:00" , "2018-04-14" , 6 , "halfNight" , "Anaesthetics" , "5" , "" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "5ab7761915f7af0018157f38" , "" , ""
"5ab13900b5f9640014c97370", false, "Tue Mar 20 2018 16:38:24 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-04-10" , 12 , "day" , "Anaesthetics" , "5" , "" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "5abbb8ccb5f9640014c973d7" , "" , ""
"5ab13900b5f9640014c97378", false, "Tue Mar 20 2018 16:38:24 GMT+0000 (GMT)" , "Operating Department Practitioner" , "06:00" , "2018-04-15" , 12 , "day" , "Anaesthetics" , "5" , "" , "5976725ceed0f5001301d84b" , "59a702cf14154300192fd467" , "5ab1399715f7af0018157f12" , "" , ""
